step,train_loss,test_loss
254,0.11112900078296661,0.12105634063482285
255,0.11112499982118607,0.12122627347707748
256,0.11118380725383759,0.12125648558139801
257,0.11114242672920227,0.12111072987318039
258,0.11124248057603836,0.12126723676919937
259,0.11113689839839935,0.12106358259916306
260,0.11107464134693146,0.12100832164287567
261,0.1110183596611023,0.12120000272989273
262,0.11099246889352798,0.12110910564661026
263,0.11107590049505234,0.12125003337860107
264,0.1110636368393898,0.12133513391017914
265,0.11088713258504868,0.12121414393186569
266,0.11098204553127289,0.12149858474731445
267,0.11098554730415344,0.12143648415803909
268,0.11107174307107925,0.1214170977473259
269,0.11100440472364426,0.12116557359695435
270,0.11101742088794708,0.12100016325712204
271,0.1109146699309349,0.12083537131547928
272,0.1108982190489769,0.12057546526193619
273,0.1111033484339714,0.12068983167409897
274,0.1110556423664093,0.12079254537820816
275,0.11093490570783615,0.1207180917263031
276,0.11078503727912903,0.1204761415719986
277,0.11064692586660385,0.12045598030090332
278,0.11111581325531006,0.1205807775259018
279,0.11064475029706955,0.12031020224094391
280,0.1108866035938263,0.12045639008283615
281,0.11102253943681717,0.12061608582735062
282,0.11099468171596527,0.12077642232179642
283,0.12283134460449219,0.12979547679424286
284,0.11096370965242386,0.12076061964035034
285,0.1184328943490982,0.12901529669761658
286,0.11073783785104752,0.12032442539930344
287,0.11060300469398499,0.1204376295208931
288,0.11055931448936462,0.12049093097448349
289,0.1107029989361763,0.1206069141626358
290,0.11073163151741028,0.12043657153844833
291,0.11087045818567276,0.12032712250947952
292,0.11087264865636826,0.12040352821350098
293,0.11076567322015762,0.12019157409667969
294,0.11073118448257446,0.12027271836996078
295,0.11086763441562653,0.12060947716236115
296,0.1110914796590805,0.12093666195869446
297,0.1143185943365097,0.12420709431171417
298,0.11084625869989395,0.12066654860973358
299,0.1106579601764679,0.1204114556312561
300,0.11067580431699753,0.1202516183257103
301,0.11076493561267853,0.12035929411649704
302,0.11089853942394257,0.12066128849983215
303,0.11072289198637009,0.12062424421310425
304,0.11079516261816025,0.12071067839860916
305,0.11064556986093521,0.12041123956441879
306,0.11054255068302155,0.12022458016872406
307,0.11055352538824081,0.12019344419240952
308,0.11040385812520981,0.12016261368989944
309,0.11057741940021515,0.12028409540653229
310,0.11060040444135666,0.12035772204399109
311,0.11084215342998505,0.12078222632408142
312,0.11068124324083328,0.12039948999881744
313,0.11047250032424927,0.12012090533971786
314,0.11053487658500671,0.12017729878425598
315,0.11057136952877045,0.1201690137386322
316,0.11056940257549286,0.12010201811790466
317,0.11070200055837631,0.12014073133468628
318,0.11061250418424606,0.12009385228157043
319,0.11065985262393951,0.12034837901592255
320,0.11041248589754105,0.1203225627541542
321,0.11033689230680466,0.12003924697637558
322,0.11052999645471573,0.12009485810995102
323,0.11065994948148727,0.12034983932971954
324,0.11056293547153473,0.12035737931728363
325,0.11049425601959229,0.12016291171312332
326,0.11063547432422638,0.12028515338897705
327,0.110811248421669,0.12047288566827774
328,0.11065748333930969,0.1202768012881279
329,0.11051017791032791,0.12021294981241226
330,0.11050152033567429,0.12017981708049774
331,0.11041196435689926,0.12002536654472351
332,0.110578753054142,0.11988139897584915
333,0.11059868335723877,0.11990837752819061
334,0.11047610640525818,0.11992508172988892
335,0.11022825539112091,0.11997333914041519
336,0.110201895236969,0.11995729058980942
337,0.11127564311027527,0.1208515465259552
338,0.11045322567224503,0.12012957781553268
339,0.11057483404874802,0.12026074528694153
340,0.1104162409901619,0.12012308090925217
341,0.1103915423154831,0.12026194483041763
342,0.1105366200208664,0.12043007463216782
343,0.11036933958530426,0.1201082319021225
344,0.11032197624444962,0.1199866458773613
345,0.1102653294801712,0.1198650524020195
346,0.11030225455760956,0.1199195459485054
347,0.11041832715272903,0.1200023889541626
348,0.11042894423007965,0.11991563439369202
349,0.11032548546791077,0.11989354342222214
350,0.11029992252588272,0.11994625627994537
351,0.11087757349014282,0.12027949839830399
352,0.11042080074548721,0.11990544199943542
353,0.11043422669172287,0.11988289654254913
354,0.11032816022634506,0.11978212743997574
355,0.110196053981781,0.11956311017274857
356,0.11025675386190414,0.11983741074800491
357,0.1102558895945549,0.11986594647169113
358,0.11027902364730835,0.11982382088899612
359,0.11019138991832733,0.11972057074308395
360,0.11016247421503067,0.11974567174911499
361,0.11024235934019089,0.11967960000038147
362,0.10999748110771179,0.11943697184324265
363,0.10985793173313141,0.11933504790067673
364,0.11790589988231659,0.12196719646453857
365,0.10985551029443741,0.11942663788795471
366,0.10992397367954254,0.11965415626764297
367,0.112306147813797,0.12052475661039352
368,0.11033938080072403,0.11979347467422485
369,0.1101766973733902,0.11998748779296875
370,0.110715851187706,0.12028581649065018
371,0.11010271310806274,0.11982148140668869
372,0.11020270735025406,0.11985041201114655
373,0.1101095974445343,0.11978469043970108
374,0.11082255095243454,0.12097393721342087
375,0.11026429384946823,0.11992271989583969
376,0.11022454500198364,0.11986776441335678
377,0.11054269224405289,0.12000296264886856
378,0.11023291945457458,0.11956565827131271
379,0.18231742084026337,0.15193967521190643
380,0.11018696427345276,0.11972036957740784
381,0.11069734394550323,0.12007992714643478
382,0.1100824847817421,0.11984072625637054
383,0.11000719666481018,0.11966803669929504
384,0.10992779582738876,0.11947554349899292
385,0.10993461310863495,0.1195792630314827
386,0.11002182215452194,0.11957752704620361
387,0.11002878844738007,0.11946544051170349
388,0.11001275479793549,0.1192997545003891
389,0.11004336923360825,0.1194772720336914
390,0.11005321890115738,0.1196267157793045
391,0.10995060950517654,0.11954537034034729
392,0.10988765209913254,0.11956911534070969
393,0.10994424670934677,0.11948664486408234
394,0.11011931300163269,0.11962351948022842
395,0.11010858416557312,0.11961004137992859
396,0.10992321372032166,0.1194838136434555
397,0.10994627326726913,0.11949355900287628
398,0.110117107629776,0.11954154074192047
399,0.11031774431467056,0.11971022188663483
400,0.11020080000162125,0.11961861699819565
401,0.11020723730325699,0.1195354089140892
402,0.11026494950056076,0.11965473741292953
403,0.11021426320075989,0.11956028640270233
404,0.11012354493141174,0.11953001469373703
405,0.11035920679569244,0.11961676180362701
406,0.11035579442977905,0.11966527998447418
407,0.11015048623085022,0.11972936242818832
408,0.11013791710138321,0.11961523443460464
409,0.11001665890216827,0.11951637268066406
410,0.1100219190120697,0.11945343762636185
411,0.11002843827009201,0.11937911063432693
412,0.11034730076789856,0.11933887004852295
413,0.10997707396745682,0.11910922825336456
414,0.1098204180598259,0.11914636939764023
415,0.1097678393125534,0.11930674314498901
416,0.10982377827167511,0.11924365907907486
417,0.10985171049833298,0.11924032121896744
418,0.11430244147777557,0.12087753415107727
419,0.10985564440488815,0.11935381591320038
420,0.10996774584054947,0.11931095272302628
421,0.1097964495420456,0.11920339614152908
422,0.11000297963619232,0.11940478533506393
423,0.10982153564691544,0.11916736513376236
424,0.10972829163074493,0.1193230003118515
425,0.10991464555263519,0.11965905874967575
426,0.10989180952310562,0.1194617748260498
427,0.1099453866481781,0.11925280839204788
428,0.10992860049009323,0.11924930661916733
429,0.10997194051742554,0.11925190687179565
430,0.10991328954696655,0.11918947845697403
431,0.10991609841585159,0.11919117718935013
432,0.11009319126605988,0.11906881630420685
433,0.10994599759578705,0.11902853101491928
434,0.10978944599628448,0.11894816160202026
435,0.109735406935215,0.11899548768997192
436,0.1141289472579956,0.12194480746984482
437,0.10988364368677139,0.11925654858350754
438,0.10981225222349167,0.11916647851467133
439,0.1097947210073471,0.11905716359615326
440,0.10983454436063766,0.11927012354135513
441,0.10997176170349121,0.11947613954544067
442,0.1099928468465805,0.11939198523759842
443,0.10990393161773682,0.11911174654960632
444,0.11007193475961685,0.11930960416793823
445,0.11005087196826935,0.11910401284694672
446,0.1111510694026947,0.12013561278581619
447,0.11018112301826477,0.11918919533491135
448,0.11029530316591263,0.11924188584089279
449,0.11023285984992981,0.11922480165958405
450,0.11014050245285034,0.11904580146074295
451,0.11024446040391922,0.1191149577498436
452,0.110285185277462,0.11921510100364685
453,0.1102050393819809,0.11932715773582458
454,0.11009093374013901,0.11939556151628494
455,0.11014938354492188,0.11917901784181595
456,0.11002891510725021,0.11898785829544067
457,0.110085129737854,0.11907481402158737
458,0.11009424179792404,0.11915512382984161
459,0.11007023602724075,0.11897513270378113
460,0.11008160561323166,0.11895205080509186
461,0.11023371666669846,0.1193743422627449
462,0.11007086932659149,0.11921826004981995
463,0.11004892736673355,0.11905401945114136
464,0.11005266010761261,0.11897122114896774
465,0.11001630872488022,0.11896570771932602
466,0.10999473184347153,0.11901936680078506
467,0.11007258296012878,0.11910370737314224
468,0.11012839525938034,0.11903485655784607
469,0.11049965023994446,0.11908277124166489
470,0.11017033457756042,0.1190604716539383
471,0.1101997122168541,0.11917543411254883
472,0.11017002165317535,0.11923223733901978
473,0.11017961800098419,0.11909385770559311
474,0.11006307601928711,0.11909588426351547
475,0.11013231426477432,0.11924778670072556
476,0.11022013425827026,0.11938168853521347
477,0.1102614551782608,0.11922457069158554
478,0.11028770357370377,0.1189967542886734
479,0.11014679074287415,0.11904074251651764
480,0.11015910655260086,0.11900189518928528
481,0.1101849377155304,0.1189509928226471
482,0.11029476672410965,0.11894931644201279
483,0.11015297472476959,0.11899477243423462
484,0.1100207045674324,0.1190519705414772
485,0.11006670445203781,0.11915095895528793
486,0.10998967289924622,0.11918316781520844
487,0.10997292399406433,0.11911295354366302
488,0.11005151271820068,0.11891238391399384
489,0.1099683940410614,0.11884263902902603
490,0.10997578501701355,0.11879141628742218
491,0.110155388712883,0.11884110420942307
492,0.11010342836380005,0.11897902935743332
493,0.11023520678281784,0.11904600262641907
494,0.11043934524059296,0.11911584436893463
495,0.11035855859518051,0.1190386712551117
496,0.11036709696054459,0.11914193630218506
497,0.11018362641334534,0.11914229393005371
498,0.11023692786693573,0.11921694874763489
499,0.11025220900774002,0.11923348903656006
500,0.1104627177119255,0.11922450363636017
501,0.11024224013090134,0.11910080164670944
502,0.1103096604347229,0.11917144805192947
503,0.11025693267583847,0.11903908848762512
504,0.11028309911489487,0.11916961520910263
505,0.11033083498477936,0.11912772059440613
506,0.11023493856191635,0.11901336163282394
507,0.1103636622428894,0.11898646503686905
508,0.1101897731423378,0.11906231194734573
509,0.11026612669229507,0.11915431916713715
510,0.1101720854640007,0.11908289790153503
511,0.110373355448246,0.11902541667222977
512,0.10994234681129456,0.11894380301237106
513,0.11213341355323792,0.12059992551803589
514,0.11008671671152115,0.1189957857131958
515,0.1100415512919426,0.11903582513332367
516,0.11051218211650848,0.11942733824253082
517,0.11006874591112137,0.11890337616205215
518,0.11021178215742111,0.11893013119697571
519,0.11028233170509338,0.11892525106668472
520,0.11033771187067032,0.1190599724650383
521,0.11022917926311493,0.11904241144657135
522,0.11019456386566162,0.11901059001684189
523,0.11012855917215347,0.11893320083618164
524,0.11009984463453293,0.11887399107217789
525,0.1101580485701561,0.11908780783414841
526,0.11004861444234848,0.11903241276741028
527,0.11051148176193237,0.1189722865819931
528,0.11024633049964905,0.11906740069389343
529,0.11014986783266068,0.1191190853714943
530,0.13041618466377258,0.13271847367286682
531,0.1101866140961647,0.1190880686044693
532,0.11019358783960342,0.1190912202000618
533,0.11023569852113724,0.11933432519435883
534,0.11022020131349564,0.11940886825323105
535,0.110073521733284,0.11905573308467865
536,0.11019734293222427,0.11904586851596832
537,0.11019226908683777,0.1189131811261177
538,0.11022020131349564,0.11885084956884384
539,0.11018113046884537,0.1189122274518013
540,0.11030087620019913,0.1189551055431366
541,0.11037927120923996,0.1189558282494545
542,0.11031269282102585,0.11893237382173538
543,0.11649452894926071,0.1220230907201767
544,0.11025648564100266,0.1188201978802681
545,0.11036638170480728,0.11891093105077744
546,0.11037670075893402,0.11900749802589417
547,0.11035766452550888,0.11901929974555969
548,0.11027586460113525,0.11891262233257294
549,0.11017921566963196,0.11876264214515686
550,0.11023472994565964,0.11871685087680817
551,0.11039499938488007,0.1187720000743866
552,0.1105361059308052,0.11886809021234512
553,0.110325887799263,0.11881835013628006
554,0.11048835515975952,0.11891330033540726
555,0.11022578179836273,0.11864632368087769
556,0.11029845476150513,0.11874474585056305
557,0.11035710573196411,0.11884555220603943
558,0.11033405363559723,0.1188851147890091
559,0.11047855019569397,0.11896269023418427
560,0.11058688908815384,0.1189708411693573
561,0.11034596711397171,0.11886724829673767
562,0.11042255163192749,0.11900629848241806
563,0.11036181449890137,0.11901527643203735
564,0.11016978323459625,0.11891508847475052
565,0.1101972684264183,0.11875634640455246
566,0.1103401854634285,0.1187339723110199
567,0.1104719340801239,0.11887267231941223
568,0.11761465668678284,0.12631529569625854
569,0.11016814410686493,0.11889761686325073
570,0.11025919020175934,0.11873285472393036
571,0.11026908457279205,0.11867538839578629
572,0.11029714345932007,0.11870867013931274
573,0.11041045188903809,0.11874927580356598
574,0.11045657843351364,0.11881767213344574
575,0.11047255247831345,0.11891680955886841
576,0.1104331836104393,0.11903738975524902
577,0.1103481873869896,0.11894287914037704
578,0.11041919887065887,0.11889821290969849
579,0.11034125834703445,0.11888348311185837
580,0.1102689579129219,0.11900913715362549
581,0.11196645349264145,0.11968782544136047
582,0.11032101511955261,0.11889999359846115
583,0.11030086874961853,0.1188921183347702
584,0.11040114611387253,0.11883877962827682
585,0.11015243083238602,0.11874861270189285
586,0.11017939448356628,0.11871641129255295
587,0.11049941182136536,0.11886683106422424
588,0.1103818342089653,0.11898478865623474
589,0.11037968844175339,0.11916548758745193
590,0.11050254106521606,0.11916715651750565
591,0.11115140467882156,0.11993866413831711
592,0.1102035641670227,0.11881556361913681
593,0.12027963250875473,0.12525881826877594
594,0.11059573292732239,0.11911741644144058
595,0.11052323132753372,0.11901692301034927
596,0.11047402769327164,0.11907117068767548
597,0.11038664728403091,0.11894700676202774
598,0.11041580140590668,0.11895356327295303
599,0.1103009507060051,0.11898671835660934
600,0.11039365828037262,0.11908676475286484
601,0.11042001098394394,0.11894863843917847
602,0.11037417501211166,0.11886755377054214
603,0.11047565191984177,0.11882789433002472
604,0.11044539511203766,0.11875621974468231
605,0.11050154268741608,0.11882482469081879
606,0.1104353666305542,0.11895635724067688
607,0.11045034229755402,0.11903412640094757
608,0.11043799668550491,0.11905805766582489
609,0.11041992157697678,0.11894483119249344
610,0.11033196747303009,0.11881016194820404
611,0.11032798141241074,0.1188197061419487
612,0.11051850765943527,0.1189814880490303
613,0.11064155399799347,0.11909265071153641
614,0.11070484668016434,0.11908119916915894
615,0.1105300560593605,0.11899638921022415
616,0.11035851389169693,0.11885425448417664
617,0.11031220853328705,0.11882377415895462
618,0.11038029938936234,0.11893995106220245
619,0.1105211153626442,0.11903823167085648
620,0.11044906079769135,0.11897047609090805
621,0.11036774516105652,0.11862383782863617
622,0.11031334102153778,0.11851704865694046
623,0.11024193465709686,0.11859029531478882
624,0.11036274582147598,0.11869441717863083
625,0.11061812192201614,0.11876949667930603
626,0.11043921858072281,0.11874613910913467
627,0.11044671386480331,0.11878804862499237
628,0.11038791388273239,0.1188308373093605
629,0.11038380861282349,0.11877945810556412
630,0.11038193851709366,0.11869046092033386
631,0.11046458035707474,0.11871501803398132
632,0.1103360503911972,0.118784599006176
633,0.11041416227817535,0.11901120841503143
634,0.11049382388591766,0.11919812858104706
635,0.11030720174312592,0.11900071799755096
636,0.11036955565214157,0.11903387308120728
637,0.1138198971748352,0.12141712754964828
638,0.11042923480272293,0.11885129660367966
639,0.11034494638442993,0.11889320611953735
640,0.11049455404281616,0.11896002292633057
641,0.11060191690921783,0.11892970651388168
642,0.11061964929103851,0.11886763572692871
643,0.1105608269572258,0.11881875991821289
644,0.11048921942710876,0.1187833771109581
645,0.11042570322751999,0.1188136488199234
646,0.11152245849370956,0.1192927435040474
647,0.11045850813388824,0.11881865561008453
648,0.1105528250336647,0.118942491710186
649,0.11060651391744614,0.11897405236959457
650,0.11049485951662064,0.11896458268165588
651,0.11053466796875,0.11883986741304398
652,0.1106552705168724,0.11878687888383865
653,0.11068741232156754,0.11867868900299072
654,0.11072655022144318,0.1187196746468544
655,0.11075432598590851,0.11864718794822693
656,0.11069139093160629,0.11862674355506897
657,0.11125301569700241,0.11924313753843307
658,0.11054927855730057,0.11872922629117966
659,0.11076517403125763,0.11875789612531662
660,0.11086082458496094,0.11883949488401413
661,0.11078379303216934,0.11883926391601562
662,0.11061258614063263,0.11864731460809708
663,0.1108730286359787,0.11853503435850143
664,0.11147724837064743,0.11926113069057465
665,0.11066120862960815,0.11882404237985611
666,0.11171869188547134,0.11902682483196259
667,0.11069366335868835,0.11892053484916687
668,0.11067435145378113,0.11879448592662811
669,0.11035165935754776,0.11859264969825745
670,0.11050966382026672,0.11859313398599625
671,0.11053116619586945,0.11860993504524231
672,0.11049988865852356,0.1186947226524353
673,0.1104528158903122,0.11876137554645538
674,0.11047550290822983,0.11880843341350555
675,0.11054383963346481,0.11890316009521484
676,0.1105647087097168,0.11889493465423584
677,0.11220493167638779,0.12001597136259079
678,0.11051448434591293,0.11880946159362793
679,0.1104205995798111,0.11878515779972076
680,0.11343011260032654,0.1198955550789833
681,0.11041560769081116,0.11859414726495743
682,0.11075395345687866,0.11861345171928406
683,0.11052977293729782,0.11855728179216385
684,0.11060336232185364,0.1185833290219307
685,0.11057650297880173,0.1186911016702652
686,0.11058703064918518,0.11865311861038208
687,0.11057072877883911,0.11855930089950562
688,0.11063282191753387,0.11865713447332382
689,0.1106448769569397,0.118775874376297
690,0.11159355938434601,0.11932643502950668
691,0.1106097474694252,0.11880618333816528
692,0.11053118109703064,0.11863092333078384
693,0.11070001870393753,0.1187216117978096
694,0.11074066162109375,0.1188022792339325
695,0.1108568012714386,0.11879366636276245
696,0.110782690346241,0.11875666677951813
697,0.11062169820070267,0.1188226118683815
698,0.12058953940868378,0.12709297239780426
699,0.11051306873559952,0.11847101897001266
